text,sentiment
"#AAPL:Apple Loop: iPhone 6S Rumors, Steve Job's Garage Myth, iPhone 6C Specu...http://t.co/GwQ3JqikZd",0
MasterCard debuts new ad spot starring #Apple Pay and Gwen Stefani - http://t.co/GppcWzeTBu #AAPL #GwenStefani,0
"WOAH! 7% Cashback from @Apple store for #CyberMonday deals at http://t.co/fNROGTo4qO. #Ipads, #Iphones, #Mac and MORE.",1
"RT @theiphonews: #IPhone6Plus Review: #A New Dawn For @Apple [#Apple]'s #iPhone. (#Thursday, 4 #December) http://t.co/uD0odP62od",0
The @apple enterprise developer agreement is (wait for it ) 719  (seven hundred and nineteen) pages !!,0
fuck you @apple @iphone,-1
"In world's first #AppleWatch hackathon, apps and challenges emerge http://t.co/3pkiaimuAP via @svbizjournal #aapl",0
My messages aren't sending...@apple tf is going on,-1
@baseballbridget @apple we couldn't even get a turkey for TDay so they just don't care... #appleemojissuck,-1
Hey @apple @sprint I'm not a fan of your latest commercial!!,-1
"I've tried turning it off and on, what's my problem here? @apple http://t.co/HYSbBXpvz5",-1
Here's #Apple's Next Great Business http://t.co/L1IfhyexQA via @sai #aapl,0
Awesome! @Apple invented peanut-butter-sandwich technology for phones. http://t.co/DPZpoqZTHX,1
Rumors Surface for #Apple #iPhone6S and #iPhone7 in 2015 #aapl http://t.co/Qinl78BI0D,0
@apple get cha shit together and fix my phone !!!,-1
RT @OvelhaNegraTV: Apple TV fades away in streaming video player market - @Apple #vod #streaming http://t.co/5jYgtiCWlc,-1
"@Apple [#Apple] #Inc. is Catching up on #iPhone6 Supply, #But Still Lagging Demand. (#Monday, 8 #December) http://t.co/9QpCt7zirF",0
"Oh @apple, how many Feedback Assistant messages do I have to send before you do anything about it?",-1
I can't queue songs on an iPhone @apple @timcook #FixIt,-1
13 Things You Didn't Know Your #iPhone6 Could Do #aapl http://t.co/RsPEXS5vuC http://t.co/2CfryTGVom,0
My phone turned off iMessage and won't let me turn it back on and oh yeah no message will load or send. Thanks @apple!,-1
We need to talk @apple,0
I've been waiting 2 months for my iPhone 6+ what the fuck @Apple @ATT,-1
@NeimanMarcus utilizing iBeacons for #engagement to send messages to @Apple Passbook #personalization http://t.co/CVNq0lUhNO via @pymnts,0
Could Apple Inc. Sell 24 Million Apple Watches in 2015? http://t.co/SLtEs6ZKFE #AAPL,0
Do i have to go to @Apple if idr the code? -_-,0
#Nasdaq100 #recent #market #exit #4: Sold $AAPL long for a 10.49% #gain in 20 days. #AAPL #forex #trading #stocks,0
real quick shout out to @apple for your technology never working,-1
"How Apple Will Boost Profits During the Holiday Quarter and Beyond $AAPL #aapl
http://t.co/lHsL5ORJS7",0
How to #profit in #Apple (#AAPL) #options #trade #trading #finance #short #bet #hedge http://t.co/aMlM8FaJDQ,0
Seems like @apple #customerservice is going downhill when they say need a new battery due to 600 charges over 14 months. 鶯50 to change.,-1
#AAPL:iPhone 6 Patent Fraud Case in China Complicated Hacked Photos...http://t.co/eVUHNXiy6T,0
if i buy a 16 gb phone i should have 16 GB'S TO USE @apple,-1
@TeamCavuto @charliekirk11 @Apple what did Macy's have to do with it or the other stores they blocked?,0
@Apple fuck u n this weak ass iPhone,-1
"RT @slawfr: Spent 6000 EUR at Apple. iPhone 6 camera no longer works.Told I got water in it,I did not. Unacceptable customer service @apple",-1
Just broke my 3rd charger of the month. Get your shit together @apple,-1
@apple doesn't even own that handle? LOL SIRI knows NOTHING is what I wanted to tell you Mac peeps,-1
Take the stress out of looking for Christmas presents &amp; get a 15% student discount at @Apple http://t.co/ulqHvLVzLY http://t.co/3VoUTa45gb,1
"Have #Apple, Inc.'s #iPad Sales Peaked? #AAPL http://t.co/2Wpaib3z9M",0
"last month ip cable this month earpiece, give me a break @apple",-1
"'A lot of times, people don't know what they want, until you show it to them.' - Steve Jobs #AAPL #Apple",0
Apple Inc SEO: A Walk Through The Mystery Of http://t.co/yWvCLgnWLZ http://t.co/UIMroAHQpk #AAPL,0
I'm learning all about iPod Touch at @Influenster! @Apple http://t.co/It9XKp6LSx,0
@apple I am beginning to think your products are crap,-1
Well thanks @apple for losing over 5000 of my songs off my classic and now every photo i had on my itouch was deleted. #greatcompany,-1
#AAPL:Steve Jobs Defends Apple in Taped Deposition...http://t.co/7oXigddEQU,0
Top #iOS apps of 2014. @Apple names Elevate Brain Training as #1 iPhone app. http://t.co/tyRNmYGnDP,0
@apple I FUCKING HATE YOU http://t.co/xRxXK0rdot,-1
"@apple, I really do know my mouse batteries haven't inceased in charge since the last time my mac told me they were low",-1
"Final #AAPL #PutCallRatios for Monday, December 8, 2014 http://t.co/Ocz4egZX8h via Hamzei  $$",0
@briannaUrie @Apple Their autocorrect is so shit too,-1
"Why @Apple, @Google, and @Facebook have their own programming languages. | https://t.co/G5NZ0xAeVH #code #analysis #web #tech #nerdup",0
"After-hours buzz: #AAPL, BOBE &amp; more: Check out which companies are making headlines after the bell Tuesday http://t.co/Fa69PY1BjP",0
so with ios8 u can delete a contact but its not actually deleted fml fuck u @apple,-1
@TomAdler @shortyawards @Apple I agree.  'Get' does not explicitly imply free.,0
I've sent my computer out to @apple twice for repairs in the last month and each time it comes back with a new problem Something isn't right,-1
@shortyawards @Apple it is very confusing u wonder if it means u are going to get a bill later for Ur download please use free if it's free,-1
@HeadxCreeps @Apple fuck you apple,-1
3G is draining my battery fix this @apple,-1
@apple u used to b cool what happened,-1
"So here's the deal, I'm taking this phone and beating the shit out of it. Fuck you @AppStore @Apple whatever your damn twitter is, Fuck You",-1
"#IPhone6Plus vs. Galaxy Note 4: #Has @Apple [#Apple] Really Snatched Away the #Phablet .... (#Thursday, 4 #Decem... http://t.co/WQQDA8FDVB",0
@ace_kit_uk @office_nerd @Apple Is this deal still available?,0
my notifications are so messed up thank u @apple,-1
non-banks @google @apple @PayPal @Moven @Venmo #FinTech via @stevedenning Can Banks Master Disruptive Innovation? http://t.co/LQ5PgE7vRF,0
13% left what even is this shit @apple,-1
@prettynumbers @TeamCavuto @Apple For so many reasons. https://t.co/aeHBi4IvoG,0
"Dear @Apple.

Kindly fuck off with your .m4a format.

Regards,
Music Listeners Everywhere.",-1
"I'm happy now, thnx fags. @apple",1
APPLES EARBUDS ARE SO FUCKING WEAK THEY LITERALLY CANNOT WITHSTAND ANY GOD DAMN DAMAGE I HAVE WASTED SO MUCH MONEY FUCK @Apple,-1
Steve Wozniak calls @Apple's legendary garage 'a bit of a myth' http://t.co/Wl2kJTcRNR,0
Apple Launches Ten Holiday-Themed iTunes Radio Stations [iOS Blog] http://t.co/fF0JIspy7s #AAPL,0
"RT @JPDesloges: Apple to Support a New Franchise of 500 iOS Stores in India $AAPL #aapl
http://t.co/390LCAqyfT",0
@DannyRosin @Apple It will be interesting to watch how/if this is resolved.,0
Any one know how to retrieve deleted texts from iPhone.  #Apple @apple #textmessage,0
"#AAPL:Apple's iPhone Gained Significant Share In The US, Japan, Germany And ...http://t.co/xY7bTzgSvy",0
You'll be back in my life soon @apple,1
http://t.co/gRR3bUFPkS Follow @apple.holidays http://t.co/Z28vBvo3gy,0
"Big Spending by Consumers on Cyber Monday

#CyberMonday, #PayPal, #Apple, #AAPL, #eBay, #WalMart, #WMT, #Sales,... http://t.co/pB6WltjTzZ",0
my iPhone is fucked. Thanks @apple and @EE what great help you were. Where can i get a new iPhone from?,-1
@TayLeanne15 @Apple you can!,0
Why does my phone suck so much @apple,-1
"@Apple [#Apple] #Loop: #iPhone6S Rumors, #Jobs And Wozniak's Garage Myth, iPhone 6C .... (#Saturday, 6 #December) http://t.co/o4cQFQgMyv",0
iPad Mini Unboxing!: http://t.co/GnLy8W75nA via @youtube @apple #ipadmini #ipad #macbook #macbookpro #startup #hipster #unboxing,0
@Apple need to hurry up and make a middle finger emoji,0
@Facebook founder attacks @Apple boss over 'ridiculous' comments http://t.co/pverWexJv8,-1
"Hoping @Firefox does not cave! @Apple should allow other browser engines! #OpenUp
Could Soon Come To iOS TechCrunch  http://t.co/WGnY6XOarD",0
RT @codygotMs: @lihdior_ @apple fuck wrong witchall niggas ?,-1
@AppleOfficialll @apple I can't say enough about how awesome Apple has been. They've already processed a reorder for the phone that UPS lost,1
RT @laurrynk: Dear @apple replace my phone my battery sucks,-1
F u @Apple UR geniuses can suck my ass!,-1
@apple #iPhones Of The Future Could Save Themselves When You Drop Them http://t.co/CNl4d6nlsp,0
@LIMFestival lolol. Stupid phone. Should say best and most varied. @apple sort this phone out. Apols.,-1
RT @donacamp: Brass band at @Apple Store Broadway #WintersEve #NYC http://t.co/ufworZjgpP,0
"Apple Watch's high-priced fashion focus on the mark, survey says $AAPL #aapl
http://t.co/1d9CjG42iQ",0
From beyond the grave! RT @GMA: Jurors set 2 hear fr star witness at @Apple trial: Steve Jobs. http://t.co/kehRY5VYAS http://t.co/KgvFdBtF7S,0
RT @laur_va: .@Apple engineer makes printer from #Lego http://t.co/4071tVKZzB #makers http://t.co/nVboA5AD4n,0
"Ugh so annoyed, 3 chargers in the last 4 weeks I hate you @apple",-1
"#Robots #fabricando #iPhone, #iPad Pro, @Apple [#Apple] Watch, Apple TV y el #.... (#Sunday, 7 #December) http://t.co/Ba8eb8r60N",0
I hate it that my office email's not pushing emails now. It's fetching but on my settings it says push. #appleprobs #appleproblems @apple,-1
Sign of utterly broken wifi driver: my @apple Air sitting on my lap I'm desperate enough to read my email on my Android phone,-1
RT @thehill Department cites 18th century federal law to get @Apple to unlock iPhones: http://t.co/WY4zI6XQtF,0
"Could Apple Inc. Sell 24 Million Apple Watches in 2015? $AAPL #aapl
http://t.co/DK99Rq2U1e",0
@iambrozie @Apple Will it give me Edward Scissorhands length fingers? Because then I might be able to use this!,-1
iPhones Of The Future Could Save Themselves When You Drop Them http://t.co/tiubfsLZgS #aapl #smhq,0
TheStreet:  Corporate Earnings to Contract; Short #Apple: Best of Kass #aapl http://t.co/vrsw8sPbpd,0
"It's 2014, why doesn't iTunes support .flac files? I mean at least be able to covert em. Yall so fuckin petty @Apple",-1
"The customer service from @apple  is the BEST. In for years having and enjoying their products, I have ZERO complains. Thanks #apple",1
um where's the mango emoji @apple,0
@Apple honestly sucks,-1
It shouldn't take a whole week to replace my harddrive @apple this is ridiculous I have homework to do,-1
@Apple Watch SDK and #Monetizaton: Why You Should Download #WatchKit As Soon As Possible http://t.co/5MBQvLU5Ba,0
BLOCK TRADE detected in #AAPL,0
"Apple:Dec 3 Trading Daily Profit $1.85/sh, Weekly Profits of $15.22/sh  #aapl #Stockaction #trading #Stocks #MKt  
http://t.co/az3SvKM4Id",0
RT @Hi_IamAaron: Dear @Apple can u please stop making yall chargers cheap pieces of shit I'm tired of having to replace them every 3 months,-1
@Apple deleted music from customers' iPods http://t.co/FzmaFUzrnl,-1
"Me too. MT @MsNarcissistic As a die hard @Apple customer, I am truly displeased with the customer service I was given yesterday. #badservice",-1
#CNBC   how does that fat finger on #AAPL look NOW!  #@BobPisani only a few days later,0
'@Apple: What to Expect in 2015' http://t.co/iE1WZiWiL5,0
Is Apple The Most Important Stock On Earth?  http://t.co/fQ75jYND5P #aapl http://t.co/N0tnOVXLD4,0
"@Archimage @Apple seen a bunch of people tweeting about. Search Twitter, then dev forums. I don't remember solution.",0
"Apple Devices Clobber Androids On Cyber Monday, But The Underdog Is Catching Up $AAPL #aapl
http://t.co/tTlm4APM8y",1
#Apple's #iPhone6 International Prices Are Higher Than The US - Forbes #aapl http://t.co/ij4CjpCkg6,0
@stevewoz @AMCTheatres Steve Woz sits down with an @apple II computer and @BloombergNews https://t.co/ygJZxroDXV,0
RT @smartoutsource1: Steve Wozniak calls @Apple's legendary garage 'a bit of a myth' http://t.co/Wl2kJTcRNR,0
Late Apple Inc. Co-Founder Steve Jobs 'Testifies' In iTunes Case http://t.co/UmRfdsVfZO #AAPL,0
Here's How Jimmy Iovine Convinced #Apple To Buy #Beats #aapl http://t.co/9pgEhOTWFh http://t.co/o6g7TzpyJI,0
iPhone battery life takes the piss sort it out @apple iphone #iphone #apple http://t.co/6f1QuV2DUt,-1
Dear @apple. Worst idea ever. Fix it. http://t.co/TSisv9EJhg,-1
"@Apple, For the love of GAWD, CENTER the '1'on the damn calendar app. You fixed it once, its back, off center, AGAIN! http://t.co/dMyAHEm1Lc",-1
"#iPhone6c release date, #rumours and #leaked images: @Apple [#Apple] said to #be working .... (#Friday, 5 #Decem... http://t.co/zX2zMhpnEy",0
"Technical Observation of the Day: Tested the 20 DMA on Apple $AAPL #aapl
http://t.co/6EJ6Mbv44f",0
RT @mariah_reagan: '@JamesLoera: @mariah_reagan true.. Silly iPhone' @apple get your life together,-1
Always so impressed with the customer service at the @apple store square one. My laptop works again and didn't cost me a dime!,1
"If you listen to @apple, you'd think the only way to keep your brain sharp is thru certain apps they provide/sell. Uh...reading, muhfugs",-1
@OneRepublic @Apple FOLLOW ME PLS,0
"Yo @Apple wtf is wrong with you people? Make it easier to delete contacts already, gosh damn it!!!",-1
"RT @JPDesloges: Crystal Baller: Rebirth of the 4-inch iPhone and other insane Apple rumors $AAPL #aapl
http://t.co/yvpAZQUmNt",0
"#iPhone #users face big change over @Apple [#Apple]'s Google search choice. (#Monday, 1 #December) http://t.co/fA3KKjQQdA",0
My phone is plugged in and losing battery. Thanks @apple,-1
"@Apple, why I cannot alt+tab back to full screen app!? GRRRR! #usability",-1
macbook love today @apple,1
"Apple's first patent reassignment from PrimeSense buy hints at 3D mapping on Apple TV, iPhone $AAPL #aapl
http://t.co/2n2KjtmU2g",0
@apple my app store aint working. y??,-1
I seriously f-ing HATE this new version of @Apple iTunes. Spend HOURS trying to figure out how to synch w/o deleting everything.,-1
Last night I had like 10 more apps than I do now. What's up with that @apple  I hate you,-1
TRASH. @Apple,-1
"#apple - #Samsung back in courts
@Apple 
@SamsungMobile http://t.co/7sbfUaH5gx",0
We will be in room 1215 at 3:15 today presenting on our experience with @Apple DEP and @JAMFSoftware   #herewegolakers,0
my phone keeps fucking freezing @apple,-1
RT @hf: @imcatnoone @Apple or you can't even sync folders,-1
@apple Contact sync between Yosemite and iOS8 is seriously screwed up. It used to be much more stable in the past. #icloud #isync,-1
RT @AllisonSalz: When you request custom gift wrap from @apple ... Don't do it ... http://t.co/DoenA0e8nx,-1
This happened to me SEVERAL times!! Fuck you @Apple deleted rivals' music from iPods for years...http://t.co/QBvcBmZVOF @MailOnline,-1
#AAPL #iPadAir2 RT @waltmossberg Apple Unveils New iPad Air 2 Ads http://t.co/XCsTkCpQWo  via @KurtWagner8 http://t.co/KkUUQBhK9q,0
Is Apple The Most Important Stock On Earth?  http://t.co/s5ple0Orww #aapl http://t.co/ZvW4vwZzww,0
"#AAPL:Watch List: AT&amp;T (NYSE:T), Apple (NASDAQ:AAPL), Pandora Media Inc (NYS...http://t.co/dg5bxrxGda",0
@apple iBooks picks OPERATION PAPERCLIP as one of the Top Ten NonFiction Books of the Year.  #BestBook2014 #iBooks2014,0
It's done well but my '04 @apple 40gb #ipod photo has possible come to an end after 10yrs. Battery won't charge! :( http://t.co/e9oGDNlcmw,-1
@Apple made it clear today that I as a customer are not worth a measly $79!! An employee gave mis info and they will not stand behind it,-1
RT @muchtech: @Apple Planning to Open 500 iStores in India :http://t.co/HhRlHFcdUP,0
"Apple Details An Elaborate Transit Navigation System In Patent Applications $AAPL #aapl
http://t.co/O2kMFHrQlr",0
"@apple ima need yall to get your shit together, my phone is fucking up something serious",-1
"RT @JPDesloges: Apple Watch on Track for February 2015 Release, Testing Underway [Rumour]  $AAPL #aapl
http://t.co/vjOWVvDFx5",0
@Swift_Addiction: lol @apple quicktime MOVs,0
@Apple #fail - Since updating my #ipad #OS there is a #bug that does not delete videos and free up memory forcing... http://t.co/AjdDTF19Nn,-1
"Allowing @Apple final creative authority, @Chase will debut the first spot featuring #ApplePay this week. http://t.co/lnve19yw7G",0
"RT @JPDesloges: APPLE - Fibonacci Technicals Levels - Intraday  Update - $AAPL #aapl 
http://t.co/t2uV8nZ46v",0
RT @Shuevey: Fuck you @apple,-1
@apple last time I checked I thought I bought a iphone 6 not a slippery ass bar of soap disguised as one. I DIDNT DESERVE THIS,-1
"Is It Time to Buy the Dip in Apple Inc. Stock? $AAPL #aapl
http://t.co/mzLzxlhEsl",0
. @mattz62 We'll find out when I go to the @Apple store and see what they say.,0
"Mark #Zuckerberg defends free #Facebook, fires back at @Apple and @Ello http://t.co/BCowoLMizS",0
"Apple: quarter 2014Q3 EPS is $1.42. Use it at #free App Donkey Stocks. #AAPL
https://t.co/8CBUgrEHZS",0
"@yungshamwow @Apple apple sucks,",-1
"Seriously wtf iPhone. It's been fucking up all day, now it won't let me set my alarm for my 9:30 lecture. Fkn @apple you can pay my tuition",-1
iPhone 6 Plus Makes Up 41% of Large Phone Sales as iPhone 6 Leads iOS Devices [iOS Blog] http://t.co/H2U3zIpG82 #AAPL,0
The pop up message box on Iphones is terrible @apple,-1
"Hey @apple, my iPhone 6 was fully charged at 7:30 am. Now it's on 20%. Is that a common battery life?",-1
"Morgan Stanley Sells Apple Inc., but AAPL Stock Still a Buy http://t.co/9tZVa6tPsV #AAPL",0
@zagkmerrick @Apple DO THEY EDN HAVE A TWITTER,0
@AzakFeverAFC phone is awful. Why is there a green line? Need a new one. @Apple sort it out. Not on. AF,-1
Get rich quick as a criminal #capitalist. Steal your client's products. #Apple #technology  http://t.co/kUgHhrehpF @apple,-1
"#Will @Apple [#Apple] head back to #Jobs ideology with 4in #iPhone6s?. (#Monday, 8 #December) http://t.co/wpplCjgEYf",0
Enjoying the introductions at the @apple #connected launch event.  Some amazing #edtech leaders in the room.  #txed,1
"The discontinued iPod Classic is selling for up to $1,000 online $AAPL #aapl
http://t.co/lnC1yqSxPw",0
@Samsung is way better than @Apple,-1
@smiIingbarakat @Apple YEAH APPLE UR SLACKIN,-1
"FUCK MY FUCKING PHONE ITS FUCKING TRIPPING IM FUCKING TIRED OF THIS FUCKING BULLSHIT 

IM HOLDING YOU RESPONSIBLE @apple",-1
@BestBuySupport Now I'm being told because it was an @Apple product the price can't be overrided. Must pay full price then call back for an,-1
"iPhones are mad sensitive bro, if it's too cold, it dies even with a lot of battery left. If it's too hot, it shuts down as well SMFH @Apple",-1
Details of the Apple Inc. iPad Mini 4 Revealed http://t.co/Qeun7yXwMP #AAPL,0
"RT @TheywantVonnie: Dear @Apple 
Can you please create a middle finger emoji ASAP
Sincerely,
All IPhone users",0
"Best of #stakeholderengagement in '14: @thenorthface + @FourPawsUK, @Cargill + @TheForestTrust, @apple + @Greenpeace. http://t.co/7TLZQrLQBT",0
New Details On @Apple's Giant-Sized #iPad Might Have Just Leaked http://t.co/lYQuGhgn4D via @Inc,0
@stevewoz watcha doing there with the soldering iron woz at @BloombergNews  and the @apple II computer are you swapping caps?,0
@OneRepublic @Apple Follow meeee,0
#AAPL:Don't Confuse Morgan Stanley Decreasing Apple's Weighting By 1% With B...http://t.co/5jWelm30vM,0
@OneRepublic @Apple wow that's amazing,1
"hey @apple can I catch a fucking maverick of a wave on an iPhone?
didn't think so. #SurfsUpSamsung",-1
Literally have been trying to get my @Apple ID re-enabled since November. Why in the actual fuck is this so difficult?,-1
@Apple sometimes I have to restart my phone to make Siri do speak selection and it's annoying #fixit,-1
@apple don't delete music off of my iPhone that I payed GOOD MONEY FOR,-1
Apple's PT raised by Citigroup Inc. to $135.00. http://t.co/LNHaOfRxU2 $AAPL #AAPL,0
@apple get your shit together.,-1
RT @_iamGambino: Thank you @Apple,1
@SheLovesQuez fuck @Apple I'm get a note,-1
Apple Inc. (AAPL) Focuses On Larger Indian Market Share http://t.co/o9RU1Lv1V8 #AAPL,0
"#IPhone6Plus Review: #A New Dawn For @Apple [#Apple]'s #iPhone. (#Thursday, 4 #December) http://t.co/uD0odP62od",0
Will Apple Inc.'s Profit Margin Continue Upward? http://t.co/RgXf3KuAOv #AAPL,0
"#Top #iPhone and #iPad games of #2014: @Apple [#Apple] names Monument Valley &amp; #Threes. (#Tuesday, 9 #December) http://t.co/Zj6QFN5lkp",0
"Apple Adds New Apple TV Channels for UFC, The Scene, Fusion, and Dailymotion http://t.co/6ch8upBX49 #AAPL",0
Idk if it's my phone or WHAT ! Ip6 ain't shit but problems. @apple fix this shit !!,-1
@Apple #CEO @Tim_Cook to be namesake of Alabama anti-discrimination bill http://t.co/S6q98V17mi,0
"#UBS #Increases @Apple [#Apple]'s #iPhone6 Sales, #Revenue And EPS. (#Friday, 5 #December) http://t.co/yEPG0Urogc",0
RT @JodiSpicer: #whoknew Why isn't @Apple on Twitter? http://t.co/HmsbwjEL1K #interestingfact #passingthetime,0
"#AAPL:After-hours buzz: Apple, Bob Evans Farms &amp; more...http://t.co/PHVzSFanso",0
That annoying moment when you realise that your @apple  #iPhone6 has a bend in it on one side ='[,-1
really pissed at @apple . trying to edit video and can't convert files due to not having the mpeg 2 component anymore because of os update.,-1
"#iPhone6S to #emerge spring 2015 with @Apple [#Apple] Watch?. (#Tuesday, 2 #December) http://t.co/NnGLuvYW6M",0
This is why I moved over to @Apple... http://t.co/fAW3zsfzt7,1
#AAPL:iPhone 7 Rumors: Might be Called iPhone 6S; Come in 3 Styles...http://t.co/0XbmuVdZpL,0
"What is HomeKit? Soon you'll control your home with your iPhone $AAPL #aapl
http://t.co/16qbQo1PRK",0
INSIGHT FROM APPLE'S TIME COOK http://t.co/96c0F0rfgX @tim_cook @apple #Apple #iPhone6 #Google #Microsoft http://t.co/DeOerErnMf,0
"RT @ProzacNation_: 11am and 20% battery. Die, @apple",-1
Our @Apple watch prototype for the male couch potato @smithandbeta @Clorox  @zemanta #digidaydbs http://t.co/ZkzvK5bxAw,0
cool 90 minutes later I now have Yosemite X on Macbook not bad for an almost 10 year old computer still run strong @Apple #winning,1
LastPass Debuts 'Auto-Password Change' Feature for Easy Password Changes [Mac Blog] http://t.co/KRn2ievXhR #AAPL,0
Aye @apple why don't you guys make the apple headphones in different colors?,0
"#AAPL:Apple Loop: iPhone 6S Rumors, Jobs And Wozniak's Garage Myth, iPhone 6...http://t.co/Zhmp5JZhvi",0
@apple make a fucking phone so the screen doesn't break.  I want my phone to be naked and free.,-1
my phone was on 19 percent and then it shut off okay @apple fuck you,-1
Apple Inc. CEO Donates $291K To Pennsylvania School District http://t.co/9gkKgWuASR #AAPL,1
why isnt group facetime a thing @apple wtf,-1
Can we have 3-way calling on FaceTime calls and the ability to move between devices seamlessly @Apple @TimCook @God,0
@waywardhem @nheagy @apple I was thinking about this the other day. I wish it would come true.,0
I love @AIRMILES! Between @chaptersindigo &amp; @apple I earned ~200 miles during the #BlackFriday sale! #freemoney #centsability #cybermonday,1
@tschwettman @Apple what about M E,0
RT @wagner_tim: @robconeybeer: You need an IP portfolio to defend against big companies - just look at @Samsung @Apple court battles,0
#AAPL:Pacific Crest's Apple Analyst Reiterates Selling Some Shares...http://t.co/zj974XddLN,0
Autocorrect changes actual words to other words but when I spell an actual word wrong it doesn't correct it? Fuck yall niggas @apple,-1
@jakeflem @Apple Yes It seems to fix it good the first time and then as time passes it deterioates until you have to change logic board,-1
@illogikal @Apple nigga fuck yo couch lol,-1
hey @apple why won't you let me facetime claire stop being rude,-1
"Between 07 &amp; 09, @Apple deleted #music off of some customers' iPods without telling them http://t.co/PgXi2dr4Wg http://t.co/yBK9Ix23qb",-1
@apple get your shit together with group chats on ios8,-1
Congrats @apple on making an iPhone recording DRM protected so we can't play it anywhere we want #fail,-1
"#Verr?cktes #Ger?cht: #iPhone6s zum @Apple [#Apple] Watch. (#Tuesday, 2 #December) http://t.co/bCjwU8zA0R",0
"Apple Returns Cash To Shareholders Because It's Out Of Ideas On How To Invest It $AAPL #aapl
http://t.co/OLEVFjA8HP",0
RT @cl4yt0n_c00p3r: There needs to be a Texas flag emoji @apple,0
"@Apple, you made a mistake. Now it椰s time to Replace or Fix All 2011 Macbook Pro with Graphics Failure. #MBP2011  http://t.co/n64Ygo7JlT",-1
"RT @mrushh: hey @apple why is my phone dying when it's on the charger 
ur stuff sucks",-1
RT @JustPoetic_: Why the fuck is there a 'recently deleted' photo album? @Apple,-1
@OneRepublic @Apple it's so crazy haha guys can you follow me? Please,0
"Apple Inc. price at close, December 03, 2014, is 115.95. #apple #AAPL",0
"#AAPL:UPDATE 1-Taiwan Nov export growth tops expectations, despite China wea...http://t.co/DwZ3UnxqPT",0
@BlackBerry I kinda feel sorry for @Apple tho. #GoodJob with your last product guys!,-1
"As a die hard @Apple customer, I must say I am truly displeased with the customer service I was given yesterday. #badservice #Apple",-1
"BREAKING $AAPL 'buy' reiterated,  target set to $143 by Cantor $AAPL Brief explanation here:  https://t.co/up6MHIcXJ4 #AAPL",0
"APPLE - Fibonacci Technicals Levels -LAST  Intraday  Update - $AAPL #aapl 
http://t.co/P66pCgDlij",0
Seriously?! @apple that stupid add of the macbook with the different stickers you can put on it?! I hate how gullible people can be.,-1
@FaZeNikan @Apple @applenws @AppStore i know my iphone  dies at like 20%,-1
Goodbye graphics problems. Thank you @apple for such great customer service. http://t.co/uvohriZKYE,1
"Hey @Apple - hundreds of  black, white, brown, yellow #EricGarner protestors bum-rushed yo store to stage a Die-In &amp; nothing was stolen. Xo",0
"Get Ready for an Unbreakable #Apple #iPhone | InvestorPlace
#aapl http://t.co/YgLYZoqkO6",0
RT @NYDailyNews Steve Wozniak @stevewoz reveals that @Apple did not start in a garage. http://t.co/8rqzuBCOpx  http://t.co/mUrpwQ3kHB,0
@OneRepublic @Apple That's what I was thinking today! After nearly two years mine only lasts for four hours now :(,-1
Chinese smartphone maker claims #Apple copied iPhone 6 design - http://t.co/iUzewX1JuE #AAPL #Android,-1
"@brandivatemktg @Apple - Integrity cures most evils. #MFi, in this case, will too!",0
@apple yall some hoes,-1
"Apple Acted Unfairly In Suppressing Digital Music Competition: Paul Kedrosky $AAPL #aapl
http://t.co/XTbFhpbYf7",-1
For some odd reason I can't re-add 1989 on my phone. @apple stop depriving me of my jams,-1
"RT @Proto_Zsay: what maketh thee of this pesky 'b' that appears at the end of people's text messages, @apple @tim_cook?",-1
"My MacBook Pro is now as annoying as my ASUS Windows 8 computer. Freezing, laggy, etc.  So much for @apple's excellence.",-1
@apple please work on being able to still use your phone when someone calls you so I can successfully ignore my moms call while on Twitter,-1
"How @Apple handles their #CustomerServiceExperience
http://t.co/ZJsUuKaOYd",0
Aw yeah! monarchywpb sticker to ride with @Rhyot boommovement and @apple http://t.co/RGcHuCS95D,0
RT @Breyythatsmee: I have 170 pictures and my storage is full @apple get it together,-1
It looks like I have a software update saved in my storage on my IPhone. Can I delete this or do I need it? @Apple #Applesupport,0
@Apple loses appeal to trademark 'app store' in #Australia http://t.co/cmfU7qfVWY,-1
"In other news, @uber raised at $40 bill pre, @apple has $164.5 bill in cash. Good times in the Valley! No, wait... http://t.co/uUP9bDOBe4",0
"@Apple, I salut you! @kcdenton's photo http://t.co/nmwlvZVjHS",1
Apple CEO Tim Cook comes out as gay @Apple   http://t.co/euFQQpMjj6  Via @posh360_Net,0
"Kantar: iPhone 6 helps Apple gain share over Android, iPhone 5c outselling iPhone 6 Plus in US $AAPL #aapl
http://t.co/YLL678kOkn",1
"RT @JPDesloges: Kantar Worldpanel: iPhone sales in October were 'huge' $AAPL #aapl
http://t.co/g2sWiE0bJS",1
@OneRepublic @Apple @JKsOnTheRadio legit thought that was you in this pic!,0
Things are happening @apple,0
@SealsKevin @TeamCavuto @Apple Hopefully endangering their own lives!,-1
"RT @JPDesloges: Apple to build major new R&amp;D facility in Japan, prime minister reveals $AAPL #aapl
http://t.co/CysxBbg4YW",0
Just overheard an @apple employee tell some1 not to use capital letters in their password cause it will be easier to remember! #applefail,-1
Apple's PT raised by JMP Securities to $150.00. outperform rating. http://t.co/omCdSCu85d $AAPL #AAPL,0
Intel And Inevitability - http://t.co/gIZLUhRphw #AAPL #INTC #MCHP,0
